text,label,channel,language,source
ರಿಫಂಡ್ ಪಡೆಯಲು payment request ಒಪ್ಪಿಕೊಳ್ಳಿ ಎಂದು ಸಂದೇಶ ಬಂದಿದೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ಅಧಿಕಾರಿಯೆಂದು ಹೇಳುವವರು ಬ್ಯಾಂಕ್ ವಿವರಗಳನ್ನು ಹಂಚಿಕೊಳ್ಳಲು ಕೇಳುತ್ತಿದ್ದಾರೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ನಿಮ್ಮ ಸಂಖ್ಯೆಯನ್ನು ತನಿಖೆಗೆ ಸಂಪರ್ಕಿಸಲಾಗಿದೆ ಎಂದು ಹೇಳಿ ಭಯ ಹುಟ್ಟಿಸುತ್ತಿದ್ದಾರೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ಡೆಲಿವರಿ ಬಿಡುಗಡೆ ಮಾಡಲು UPI ಮೂಲಕ ಶುಲ್ಕ ಕಳುಹಿಸಿ ಎಂದು ಕೇಳಲಾಗಿದೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ವಹಿವಾಟು ದೋಷ ಸರಿಪಡಿಸಲು remote support app ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ ಎಂದು ಹೇಳಲಾಗಿದೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ನಿಮ್ಮ OTP ಯಾರಿಗೂ ಹೇಳಬೇಡಿ ಎಂಬ ನಿಯಮದ ಹೊರತಾಗಿಯೂ ಕೋಡ್ ಕೇಳುತ್ತಿದ್ದಾರೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ಕ್ಯಾಶ್‌ಬ್ಯಾಕ್ ಪಡೆಯಲು collect request ಸ್ವೀಕರಿಸಿ ಎಂದು ಸೂಚಿಸಲಾಗಿದೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ತುರ್ತು ಪರಿಶೀಲನೆಗಾಗಿ ಈಗಲೇ ಹಣ ವರ್ಗಾಯಿಸಿ ಎಂದು ಕರೆ ಬಂದಿದೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ನಿಮ್ಮ ಖಾತೆ ಸ್ಥಗಿತವಾಗುತ್ತದೆ ಎಂದು ಹೇಳಿ ಲಾಗಿನ್ ವಿವರ ಕೇಳುತ್ತಿದ್ದಾರೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ಸರ್ಕಾರಿ ಇಲಾಖೆಯವರೆಂದು ಹೇಳಿ ವಿಡಿಯೋ ಕರೆ ಮೂಲಕ ದಾಖಲೆ ತೋರಿಸಲು ಕೇಳುತ್ತಿದ್ದಾರೆ.,authority_impersonation_scam,call,kn,synthetic_reviewed_v4_kannada_suspicious
ನಾಳೆ ಸಂಜೆ ಆರು ಗಂಟೆಗೆ ಕುಟುಂಬದ ಸಭೆ ಇದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನಿಮ್ಮ ತರಗತಿ ನಾಳೆ ಬೆಳಗ್ಗೆ ಒಂಬತ್ತು ಗಂಟೆಗೆ ಆರಂಭವಾಗುತ್ತದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ಮನೆಯ ಸಾಮಾನುಗಳನ್ನು ತರುವಾಗ ನನಗೆ ಕರೆ ಮಾಡಿ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ಈ ವಾರಾಂತ್ಯದಲ್ಲಿ ಅಜ್ಜಿಯ ಮನೆಗೆ ಹೋಗೋಣ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನನ್ನ ಪುಸ್ತಕವನ್ನು ನಾಳೆ ಶಾಲೆಗೆ ತೆಗೆದುಕೊಂಡು ಬನ್ನಿ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
"ಊಟ ಸಿದ್ಧವಾಗಿದೆ, ಮನೆಗೆ ಬಂದ ಮೇಲೆ ತಿಳಿಸಿ.",legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನಿಮ್ಮ ವೈದ್ಯರ ಅಪಾಯಿಂಟ್‌ಮೆಂಟ್ ಸೋಮವಾರ ಮಧ್ಯಾಹ್ನ ಇದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
"ಇಂದು ಮಳೆ ಬರುತ್ತಿದೆ, ಛತ್ರಿ ತೆಗೆದುಕೊಂಡು ಹೋಗಿ.",legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ಸಭೆಯ ಸಮಯವನ್ನು ಸಂಜೆ ಐದು ಗಂಟೆಗೆ ಬದಲಾಯಿಸಲಾಗಿದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
"ನಿಮ್ಮ ಪಾರ್ಸೆಲ್ ಕಚೇರಿಗೆ ಬಂದಿದೆ, ಸಮಯ ಸಿಕ್ಕಾಗ ತೆಗೆದುಕೊಳ್ಳಿ.",legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನಾಳೆ ಬ್ಯಾಂಕ್ ಶಾಖೆ ಸಾಮಾನ್ಯ ಸಮಯದಲ್ಲಿ ತೆರೆಯುತ್ತದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನಿಮ್ಮ ವಿದ್ಯುತ್ ಬಿಲ್ ಯಶಸ್ವಿಯಾಗಿ ಪಾವತಿಸಲಾಗಿದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ದಯವಿಟ್ಟು ಮನೆ ತಲುಪಿದ ನಂತರ ಒಂದು ಸಂದೇಶ ಕಳುಹಿಸಿ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ಅಮ್ಮ ಔಷಧಿ ತೆಗೆದುಕೊಳ್ಳಲು ನೆನಪಿಸಿದ್ದಾರೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನಿಮ್ಮ ರೈಲು ನಾಳೆ ಬೆಳಗ್ಗೆ ಏಳು ಗಂಟೆಗೆ ಹೊರಡುತ್ತದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ವಾರಾಂತ್ಯದ ಊಟಕ್ಕೆ ನಿಮ್ಮ ಇಷ್ಟದ ಪದಾರ್ಥ ಏನು?,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ಸ್ನೇಹಿತರೊಂದಿಗೆ ಸಂಜೆ ಆಟಕ್ಕೆ ಹೋಗುತ್ತೇನೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ಶಾಲೆಯ ರಜೆ ಶುಕ್ರವಾರದಿಂದ ಆರಂಭವಾಗುತ್ತದೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
ನಿಮ್ಮ ಫೋಟೋಗಳನ್ನು ಕುಟುಂಬದ ಗುಂಪಿಗೆ ಕಳುಹಿಸಿದ್ದೇನೆ.,legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
"ಇಂದು ರಾತ್ರಿ ಕರೆ ಮಾಡೋಣ, ಈಗ ಸಭೆಯಲ್ಲಿ ಇದ್ದೇನೆ.",legitimate,sms,kn,synthetic_reviewed_v4_kannada_legitimate
"Cyber cell se bol rahe hain, aapka naam complaint mein hai, call mat kaatiye.",authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Account band hone se bachane ke liye abhi OTP bata dijiye.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Refund paane ke liye UPI collect request accept karne ko kaha gaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Payment error fix karne ke liye support app install karne ko bola gaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
"Aapka PAN misuse hua hai, verification ke liye screen share kijiye.",authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
KYC update ke naam par password aur verification code maanga ja raha hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Courier release karne ke liye handling fee transfer karne ka message aaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
"Agent bol raha hai accessibility permission on karo, phir transaction theek hoga.",authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Cashback ke liye QR scan karke payment approve karne ko kaha gaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Police officer ban kar caller secret mein baat karne ka pressure daal raha hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Bank support ke naam par remote access tool download karne ko kaha gaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Aapke number par case register hua hai bolkar paise transfer karne ko kaha gaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Fake job offer registration fee maang raha hai before joining.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Caller keh raha hai code share karo warna account freeze ho jayega.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Prize claim karne se pehle processing charge pay karne ka message aaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Payment receive karne ke liye UPI PIN daalne ko bola gaya hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Unknown caller bol raha hai display access do taaki refund process ho sake.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Government office ka naam lekar document verification fee maangi ja rahi hai.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
WhatsApp par support team ban kar login details maangi ja rahi hain.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Agent bol raha hai transaction dispute solve karne ke liye phone control dena hoga.,authority_impersonation_scam,whatsapp,hi_en,synthetic_reviewed_v4_hinglish_suspicious
Kal shaam ko ghar aate waqt doodh le aana.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Meeting ka time kal subah das baje hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Mummy ne bola hai ghar pahunch kar message kar dena.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Tumhari doctor appointment Monday ko do baje hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
"Aaj traffic zyada hai, thoda jaldi nikalna.",legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Class ka assignment Friday tak submit karna hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Maine family group mein photos bhej di hain.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Kal school ka annual function shaam ko hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
"Parcel reception par aa gaya hai, free ho to collect kar lena.",legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Bijli ka bill successfully pay ho gaya hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Weekend par dadi ke ghar chalenge.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
"Office meeting online hai, link calendar mein hai.",legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Aaj raat dinner ke baad call karte hain.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Train kal subah saat baje niklegi.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
"Please umbrella le jana, baarish ho sakti hai.",legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Library ki book next week return karni hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Birthday dinner ke liye restaurant book kar diya hai.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
"Mera phone silent par tha, ab call kar sakte ho.",legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Kal grocery list mein fruits bhi add kar dena.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Tumhare exam results school portal par available hain.,legitimate,sms,hi_en,synthetic_reviewed_v4_hinglish_legitimate
Download AssistDeskDemo so a technician can inspect your payment application.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Install HelpViewerDemo and allow the agent to see your display for a transaction fix.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Open the remote support link to let us diagnose your banking problem.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Enable accessibility for SupportGuideDemo so we can complete account verification.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Allow temporary device control while the payment error is being investigated.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Share your screen with the support executive to reverse the failed transfer.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Install a quick-help application before our team can release your refund.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Permit the technician to view notifications while they troubleshoot the account.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Use the remote assistance tool so the caller can check the transaction failure.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Turn on screen casting for the representative to complete your KYC review.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Give the support agent accessibility access to guide the payment correction.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Open DeviceCheckDemo and approve the session requested by the caller.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Let the caller inspect your phone settings to resolve an unexpected debit.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Download a service utility and keep the app open during the banking check.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Accept the remote session so the agent can repair the wallet issue.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Enable display sharing for customer care to investigate the payment alert.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Install the support package sent in the message to fix the transfer.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Allow the helper app to control your device during refund processing.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Keep the remote-support window active until the caller confirms the account is fixed.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
Use the assistance app to let the technician examine your UPI issue.,remote_access_scam,call,en,synthetic_reviewed_v4_remote_access_suspicious
"For account assistance, use the official help section inside the bank app; do not share passwords or OTPs.",legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Your scheduled video appointment is tomorrow; join using the meeting link in your calendar.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
The office IT team will visit your desk for the approved computer maintenance request.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Please update the application only through the official app store.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Customer support is available through the phone number printed on your official statement.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Your device backup completed successfully and no action is required.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Use the company portal to submit a technical support ticket.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
The library computer will be unavailable for maintenance this evening.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Your approved software update can be installed from the organization software center.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Please restart the application and contact the official help desk if the issue continues.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
The school help desk will respond to your password-reset request through the portal.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Your service appointment is booked for Friday between ten and noon.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
The official app has a new update available in your device store.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
"For a payment question, contact the merchant using the receipt contact details.",legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Your internet provider will perform routine maintenance overnight.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
The office support team has received your ticket and will contact you through email.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Please bring your laptop to the service desk during business hours.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Your account notification settings were updated successfully.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
The delivery company will contact you through its official tracking page.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
Use a trusted family member or the official helpline if you need help with a device problem.,legitimate,email,en,synthetic_reviewed_v4_legitimate_support_counterexamples
