text,label,channel,language,source
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 15 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 16.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Sample Cyber Office says an inquiry has been opened using your identity details. Stay connected while case reference 17 is reviewed.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
A compliance review mentions your record. Do not disconnect until the Sample Cyber Office completes verification case 18.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 19 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 20.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Sample Cyber Office says an inquiry has been opened using your identity details. Stay connected while case reference 21 is reviewed.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
A compliance review mentions your record. Do not disconnect until the Sample Cyber Office completes verification case 22.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 23 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 24.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Sample Cyber Office says an inquiry has been opened using your identity details. Stay connected while case reference 25 is reviewed.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
A compliance review mentions your record. Do not disconnect until the Sample Cyber Office completes verification case 26.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 27 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 28.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Sample Cyber Office says an inquiry has been opened using your identity details. Stay connected while case reference 29 is reviewed.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
A compliance review mentions your record. Do not disconnect until the Sample Cyber Office completes verification case 30.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 31 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 32.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Sample Cyber Office says an inquiry has been opened using your identity details. Stay connected while case reference 33 is reviewed.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
A compliance review mentions your record. Do not disconnect until the Sample Cyber Office completes verification case 34.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 35 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 36.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Sample Cyber Office says an inquiry has been opened using your identity details. Stay connected while case reference 37 is reviewed.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
A compliance review mentions your record. Do not disconnect until the Sample Cyber Office completes verification case 38.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Your identity document appears in a complaint record. Remain on this call while the fictional verification process 39 is checked.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Test Telecom claims your number is connected to a report. Keep the call active during review reference 40.,authority_impersonation_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 1 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 2 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 3.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 4.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 5 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 6 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 7.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 8.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 9 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 10 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 11.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 12.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 13 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 14 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 15.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 16.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 17 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 18 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 19.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 20.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 21 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 22 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 23.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 24.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 25 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 26 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 27.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 28.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 29 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 30 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 31.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 32.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 33 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 34 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 35.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 36.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Download RemoteAssistDemo for account troubleshooting ticket 37 and allow the support session to inspect your device.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Open ScreenHelpDemo for payment support case 38 and permit display access so the agent can guide you.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
Install SupportDemo from the fictional support message and enable accessibility assistance for verification request 39.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
The caller asks you to share your screen through RemoteAssistDemo to resolve a transaction issue reference 40.,remote_access_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹101 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 2 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 3 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 4.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹105 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 6 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 7 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 8.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹109 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 10 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 11 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 12.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹113 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 14 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 15 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 16.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹117 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 18 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 19 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 20.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹121 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 22 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 23 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 24.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹125 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 26 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 27 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 28.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹129 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 30 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 31 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 32.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹133 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 34 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 35 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 36.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fictional refund of ₹137 is pending. Approve the payment collection request to release it through demo_refund@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Use the demo QR payment request for cashback case 38 and confirm the collection request using demo_payment@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
The message says to enter a UPI PIN to receive reward reference 39 through test_merchant@invalid.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
A fake merchant asks you to accept a payment request to complete refund verification case 40.,UPI_QR_scam,whatsapp,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 1 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 2.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 3.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 4 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 5 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 6.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 7.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 8 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 9 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 10.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 11.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 12 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 13 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 14.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 15.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 16 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 17 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 18.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 19.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 20 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 21 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 22.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 23.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 24 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 25 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 26.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
A fictional support agent asks for your login password to restore account ticket 27.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your KYC check 28 allegedly failed. Share the confirmation code received on your device.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Example Bank profile review 29 is pending. Reply with the code sent to your phone to avoid account closure.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
The caller says account access ends today unless you provide the verification number for request 30.,payment_or_credential_scam,call,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹51 to activate release request 1.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹62 before delivery reference 2.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹73 to unlock application 3.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 4 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹55 to activate release request 5.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹66 before delivery reference 6.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹77 to unlock application 7.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 8 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹59 to activate release request 9.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹70 before delivery reference 10.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹81 to unlock application 11.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 12 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹63 to activate release request 13.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹74 before delivery reference 14.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹85 to unlock application 15.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 16 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹67 to activate release request 17.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹78 before delivery reference 18.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹89 to unlock application 19.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 20 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹71 to activate release request 21.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹82 before delivery reference 22.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹93 to unlock application 23.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 24 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹75 to activate release request 25.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹86 before delivery reference 26.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
A fictional internship offer asks for a registration charge of ₹97 to unlock application 27.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Pay a document verification amount for grant request 28 before the stated deadline.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Your Demo College benefit is approved. Submit a fictional processing amount of ₹79 to activate release request 29.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
Sample Courier says a parcel needs a handling payment of ₹90 before delivery reference 30.,fake_payment_scam,sms,en,synthetic_reviewed_realworld_pattern
